GLPSOL--GLPK LP/MIP Solver 5.0
Parameter(s) specified in the command line:
 --lp input/web-Stanford.html/web-Stanford.txt.gz.144.lp -o input/web-Stanford.html/web-Stanford.txt.gz.144.lp.sol
Reading problem data from 'input/web-Stanford.html/web-Stanford.txt.gz.144.lp'...
2312500 rows, 4906897 columns, 11562487 non-zeros
4906897 integer variables, all of which are binary
7219402 lines were read
GLPK Integer Optimizer 5.0
2312500 rows, 4906897 columns, 11562487 non-zeros
4906897 integer variables, all of which are binary
Preprocessing...
2312493 rows, 4906890 columns, 11562028 non-zeros
4906890 integer variables, all of which are binary
Scaling...
 A: min|aij| =  1.000e+00  max|aij| =  1.000e+00  ratio =  1.000e+00
Problem data seem to be well scaled
Constructing initial basis...
Size of triangular part is 2312493
Solving LP relaxation...
GLPK Simplex Optimizer 5.0
2312493 rows, 4906890 columns, 11562028 non-zeros
      0: obj =   0.000000000e+00 inf =   1.820e+02 (182)
     52: obj =   2.535000000e-01 inf =   1.300e+02 (130)
    104: obj =   5.063510000e-01 inf =   7.800e+01 (78)
    156: obj =   7.591770000e-01 inf =   2.600e+01 (26)
    182: obj =   8.856150000e-01 inf =   0.000e+00 (0)
* 53952: obj =   1.804607429e-01 inf =   0.000e+00 (154) 1
* 53981: obj =   1.804607429e-01 inf =   0.000e+00 (154)
* 54010: obj =   1.804607429e-01 inf =   0.000e+00 (158)
* 54039: obj =   1.804607429e-01 inf =   0.000e+00 (154)
* 54064: obj =   1.804607429e-01 inf =   0.000e+00 (154) 1
* 54093: obj =   1.804607429e-01 inf =   0.000e+00 (154)
* 54122: obj =   1.804607429e-01 inf =   0.000e+00 (154)
* 54151: obj =   1.804607429e-01 inf =   0.000e+00 (154)
* 54176: obj =   1.804607429e-01 inf =   0.000e+00 (154) 1
* 54205: obj =   1.804607429e-01 inf =   0.000e+00 (154)
* 54234: obj =   1.804607429e-01 inf =   0.000e+00 (154)
* 54263: obj =   1.804607429e-01 inf =   0.000e+00 (154)
* 54288: obj =   1.804607429e-01 inf =   0.000e+00 (154) 1
* 54317: obj =   1.804607429e-01 inf =   0.000e+00 (154)
* 54346: obj =   1.804607429e-01 inf =   0.000e+00 (154)
* 54375: obj =   1.804607429e-01 inf =   0.000e+00 (154)
* 54400: obj =   1.804607429e-01 inf =   0.000e+00 (154) 1
* 54429: obj =   1.804607429e-01 inf =   0.000e+00 (154)
* 54458: obj =   1.804607429e-01 inf =   0.000e+00 (154)
* 54487: obj =   1.804607429e-01 inf =   0.000e+00 (154)
* 54512: obj =   1.804607429e-01 inf =   0.000e+00 (154) 1
* 54541: obj =   1.804607429e-01 inf =   0.000e+00 (154)
* 54570: obj =   1.804607429e-01 inf =   0.000e+00 (155)
* 54599: obj =   1.804607429e-01 inf =   0.000e+00 (154) 1
* 54628: obj =   1.804607429e-01 inf =   0.000e+00 (154)
* 54657: obj =   1.804607429e-01 inf =   0.000e+00 (154)
* 54686: obj =   1.804607429e-01 inf =   0.000e+00 (154)
* 54711: obj =   1.804607429e-01 inf =   0.000e+00 (154) 1
* 54740: obj =   1.804607429e-01 inf =   0.000e+00 (154)
* 54769: obj =   1.804607429e-01 inf =   0.000e+00 (154)
* 54798: obj =   1.804607429e-01 inf =   0.000e+00 (154)
* 54823: obj =   1.804607429e-01 inf =   0.000e+00 (154) 1
* 54852: obj =   1.804607429e-01 inf =   0.000e+00 (155)
* 54881: obj =   1.804607429e-01 inf =   0.000e+00 (154)
* 54910: obj =   1.804607429e-01 inf =   0.000e+00 (154)
* 54935: obj =   1.804607429e-01 inf =   0.000e+00 (154) 1
* 54964: obj =   1.804607429e-01 inf =   0.000e+00 (154)
* 54994: obj =   1.804607429e-01 inf =   0.000e+00 (158)
* 55024: obj =   1.804607429e-01 inf =   0.000e+00 (158) 1
* 55054: obj =   1.804607429e-01 inf =   0.000e+00 (158)
* 55084: obj =   1.804607429e-01 inf =   0.000e+00 (158)
* 55113: obj =   1.804607429e-01 inf =   0.000e+00 (158)
* 55138: obj =   1.804607429e-01 inf =   0.000e+00 (158) 1
* 55167: obj =   1.804607429e-01 inf =   0.000e+00 (158)
* 55196: obj =   1.804607429e-01 inf =   0.000e+00 (158)
* 55225: obj =   1.804607429e-01 inf =   0.000e+00 (158)
* 55250: obj =   1.804607429e-01 inf =   0.000e+00 (158) 1
* 55279: obj =   1.804607429e-01 inf =   0.000e+00 (157)
* 55308: obj =   1.804607429e-01 inf =   0.000e+00 (156)
* 55337: obj =   1.804607429e-01 inf =   0.000e+00 (154)
* 55362: obj =   1.804607429e-01 inf =   0.000e+00 (154) 1
* 55391: obj =   1.804607429e-01 inf =   0.000e+00 (160)
* 55420: obj =   1.804607429e-01 inf =   0.000e+00 (160)
* 55445: obj =   1.804607429e-01 inf =   0.000e+00 (154) 1
* 55474: obj =   1.804607429e-01 inf =   0.000e+00 (154)
* 55503: obj =   1.804607429e-01 inf =   0.000e+00 (154)
* 55532: obj =   1.804607429e-01 inf =   0.000e+00 (154)
* 55557: obj =   1.804607429e-01 inf =   0.000e+00 (154) 1
* 55586: obj =   1.804607429e-01 inf =   0.000e+00 (154)
* 55615: obj =   1.804607429e-01 inf =   0.000e+00 (154)
* 55644: obj =   1.804607429e-01 inf =   0.000e+00 (154)
* 55669: obj =   1.804607429e-01 inf =   0.000e+00 (154) 1
* 55698: obj =   1.804607429e-01 inf =   0.000e+00 (154)
* 55727: obj =   1.804607429e-01 inf =   0.000e+00 (154)
* 55753: obj =   1.804607429e-01 inf =   0.000e+00 (154) 1
* 55782: obj =   1.804607429e-01 inf =   0.000e+00 (154)
* 55811: obj =   1.804607429e-01 inf =   0.000e+00 (154)
* 55840: obj =   1.804607429e-01 inf =   0.000e+00 (154)
* 55865: obj =   1.804607429e-01 inf =   0.000e+00 (154) 1
* 55894: obj =   1.804607429e-01 inf =   0.000e+00 (154)
* 55923: obj =   1.804607429e-01 inf =   0.000e+00 (154)
* 55952: obj =   1.804607429e-01 inf =   0.000e+00 (154)
* 55977: obj =   1.804607429e-01 inf =   0.000e+00 (154) 1
* 56006: obj =   1.804607429e-01 inf =   0.000e+00 (154)
* 56035: obj =   1.804607429e-01 inf =   0.000e+00 (154)
* 56060: obj =   1.804607429e-01 inf =   0.000e+00 (154) 1
* 56089: obj =   1.804607429e-01 inf =   0.000e+00 (154)
* 56118: obj =   1.804607429e-01 inf =   0.000e+00 (154)
* 56147: obj =   1.804607429e-01 inf =   0.000e+00 (154)
* 56172: obj =   1.804607429e-01 inf =   0.000e+00 (154) 1
* 56201: obj =   1.804607429e-01 inf =   0.000e+00 (154)
* 56230: obj =   1.804607429e-01 inf =   0.000e+00 (154)
* 56259: obj =   1.804607429e-01 inf =   0.000e+00 (155)
* 56284: obj =   1.804607429e-01 inf =   0.000e+00 (154) 1
* 56313: obj =   1.804607429e-01 inf =   0.000e+00 (154)
* 56342: obj =   1.804607429e-01 inf =   0.000e+00 (154)
* 56371: obj =   1.804607429e-01 inf =   0.000e+00 (154)
* 56396: obj =   1.804607429e-01 inf =   0.000e+00 (154) 1
* 56425: obj =   1.804607429e-01 inf =   0.000e+00 (155)
* 56454: obj =   1.804607429e-01 inf =   0.000e+00 (155)
* 56483: obj =   1.804607429e-01 inf =   0.000e+00 (155)
* 56508: obj =   1.804607429e-01 inf =   0.000e+00 (154) 1
* 56537: obj =   1.804607429e-01 inf =   0.000e+00 (154)
* 56566: obj =   1.804607429e-01 inf =   0.000e+00 (154)
* 56595: obj =   1.804607429e-01 inf =   0.000e+00 (154)
* 56620: obj =   1.804607429e-01 inf =   0.000e+00 (154) 1
* 56649: obj =   1.804607429e-01 inf =   0.000e+00 (154)
* 56678: obj =   1.804607429e-01 inf =   0.000e+00 (154)
* 56707: obj =   1.804607429e-01 inf =   0.000e+00 (154)
* 56732: obj =   1.804607429e-01 inf =   0.000e+00 (154) 1
* 56761: obj =   1.804607429e-01 inf =   0.000e+00 (155)
* 56790: obj =   1.804607429e-01 inf =   0.000e+00 (154)
* 56817: obj =   1.804607429e-01 inf =   0.000e+00 (154) 1
* 56846: obj =   1.804607429e-01 inf =   0.000e+00 (154)
* 56874: obj =   1.804607429e-01 inf =   0.000e+00 (154)
* 56903: obj =   1.804607429e-01 inf =   0.000e+00 (154)
* 56928: obj =   1.804607429e-01 inf =   0.000e+00 (154) 1
* 56957: obj =   1.804607429e-01 inf =   0.000e+00 (154)
* 56986: obj =   1.804607429e-01 inf =   0.000e+00 (154)
* 57015: obj =   1.804607429e-01 inf =   0.000e+00 (154)
* 57040: obj =   1.804607429e-01 inf =   0.000e+00 (154) 1
* 57069: obj =   1.804607429e-01 inf =   0.000e+00 (154)
* 57098: obj =   1.804607429e-01 inf =   0.000e+00 (154)
* 57127: obj =   1.804607429e-01 inf =   0.000e+00 (154)
* 57152: obj =   1.804607429e-01 inf =   0.000e+00 (156) 1
* 57181: obj =   1.804607429e-01 inf =   0.000e+00 (157)
* 57210: obj =   1.804607429e-01 inf =   0.000e+00 (154)
* 57239: obj =   1.804607429e-01 inf =   0.000e+00 (155)
* 57264: obj =   1.804607429e-01 inf =   0.000e+00 (154) 1
* 57293: obj =   1.804607429e-01 inf =   0.000e+00 (155)
* 57322: obj =   1.804607429e-01 inf =   0.000e+00 (157)
* 57349: obj =   1.804607429e-01 inf =   0.000e+00 (156) 1
* 57378: obj =   1.804607429e-01 inf =   0.000e+00 (154)
* 57407: obj =   1.804607429e-01 inf =   0.000e+00 (155)
* 57436: obj =   1.804607429e-01 inf =   0.000e+00 (154)
* 57461: obj =   1.804607429e-01 inf =   0.000e+00 (154) 1
* 57490: obj =   1.804607429e-01 inf =   0.000e+00 (154)
* 57518: obj =   1.804607429e-01 inf =   0.000e+00 (154)
* 57547: obj =   1.804607429e-01 inf =   0.000e+00 (154)
* 57572: obj =   1.804607429e-01 inf =   0.000e+00 (154) 1
* 57601: obj =   1.804607429e-01 inf =   0.000e+00 (154)
* 57630: obj =   1.804607429e-01 inf =   0.000e+00 (154)
* 57656: obj =   1.804607429e-01 inf =   0.000e+00 (155) 1
* 57685: obj =   1.804607429e-01 inf =   0.000e+00 (154)
* 57714: obj =   1.804607429e-01 inf =   0.000e+00 (154)
* 57743: obj =   1.804607429e-01 inf =   0.000e+00 (154)
* 57768: obj =   1.804607429e-01 inf =   0.000e+00 (154) 1
* 57797: obj =   1.804607429e-01 inf =   0.000e+00 (154)
* 57826: obj =   1.804607429e-01 inf =   0.000e+00 (154)
* 57855: obj =   1.804607429e-01 inf =   0.000e+00 (154)
* 57880: obj =   1.804607429e-01 inf =   0.000e+00 (154) 1
* 57909: obj =   1.804607429e-01 inf =   0.000e+00 (154)
* 57938: obj =   1.804607429e-01 inf =   0.000e+00 (154)
* 57967: obj =   1.804607429e-01 inf =   0.000e+00 (154)
* 57992: obj =   1.804607429e-01 inf =   0.000e+00 (154) 1
* 58021: obj =   1.804607429e-01 inf =   0.000e+00 (154)
* 58050: obj =   1.804607429e-01 inf =   0.000e+00 (154)
* 58075: obj =   1.804607429e-01 inf =   0.000e+00 (155) 1
* 58104: obj =   1.804607429e-01 inf =   0.000e+00 (154)
* 58133: obj =   1.804607429e-01 inf =   0.000e+00 (154)
* 58161: obj =   1.804607429e-01 inf =   0.000e+00 (154)
* 58186: obj =   1.804607429e-01 inf =   0.000e+00 (154) 1
* 58215: obj =   1.804607429e-01 inf =   0.000e+00 (154)
* 58244: obj =   1.804607429e-01 inf =   0.000e+00 (154)
* 58273: obj =   1.804607429e-01 inf =   0.000e+00 (155)
* 58298: obj =   1.804607429e-01 inf =   0.000e+00 (154) 1
* 58326: obj =   1.804607429e-01 inf =   0.000e+00 (154)
* 58355: obj =   1.804607429e-01 inf =   0.000e+00 (154)
* 58384: obj =   1.804607429e-01 inf =   0.000e+00 (154)
* 58409: obj =   1.804607429e-01 inf =   0.000e+00 (154) 1
* 58438: obj =   1.804607429e-01 inf =   0.000e+00 (154)
* 58467: obj =   1.804607429e-01 inf =   0.000e+00 (154)
* 58492: obj =   1.804607429e-01 inf =   0.000e+00 (154) 1
* 58521: obj =   1.804607429e-01 inf =   0.000e+00 (154)
* 58550: obj =   1.804607429e-01 inf =   0.000e+00 (154)
* 58579: obj =   1.804607429e-01 inf =   0.000e+00 (154)
* 58604: obj =   1.804607429e-01 inf =   0.000e+00 (154) 1
* 58633: obj =   1.804607429e-01 inf =   0.000e+00 (154)
* 58662: obj =   1.804607429e-01 inf =   0.000e+00 (154)
* 58691: obj =   1.804607429e-01 inf =   0.000e+00 (155)
* 58716: obj =   1.804607429e-01 inf =   0.000e+00 (154) 1
* 58744: obj =   1.804607429e-01 inf =   0.000e+00 (154)
* 58773: obj =   1.804607429e-01 inf =   0.000e+00 (154)
* 58802: obj =   1.804607429e-01 inf =   0.000e+00 (154)
* 58827: obj =   1.804607429e-01 inf =   0.000e+00 (154) 1
* 58855: obj =   1.804607429e-01 inf =   0.000e+00 (154)
* 58884: obj =   1.804607429e-01 inf =   0.000e+00 (154)
* 58913: obj =   1.804607429e-01 inf =   0.000e+00 (154)
* 58938: obj =   1.804607429e-01 inf =   0.000e+00 (155) 1
* 58966: obj =   1.804607429e-01 inf =   0.000e+00 (155)
* 58995: obj =   1.804607429e-01 inf =   0.000e+00 (154)
* 59024: obj =   1.804607429e-01 inf =   0.000e+00 (154)
* 59049: obj =   1.804607429e-01 inf =   0.000e+00 (154) 1
* 59078: obj =   1.804607429e-01 inf =   0.000e+00 (154)
* 59107: obj =   1.804607429e-01 inf =   0.000e+00 (154)
* 59136: obj =   1.804607429e-01 inf =   0.000e+00 (154)
* 59161: obj =   1.804607429e-01 inf =   0.000e+00 (154) 1
* 59190: obj =   1.804607429e-01 inf =   0.000e+00 (154)
* 59218: obj =   1.804607429e-01 inf =   0.000e+00 (154)
* 59246: obj =   1.804607429e-01 inf =   0.000e+00 (154)
* 59271: obj =   1.804607429e-01 inf =   0.000e+00 (155) 1
* 59300: obj =   1.804607429e-01 inf =   0.000e+00 (154)
* 59329: obj =   1.804607429e-01 inf =   0.000e+00 (155)
* 59358: obj =   1.804607429e-01 inf =   0.000e+00 (154)
* 59383: obj =   1.804607429e-01 inf =   0.000e+00 (154) 1
* 59412: obj =   1.804607429e-01 inf =   0.000e+00 (154)
* 59441: obj =   1.804607429e-01 inf =   0.000e+00 (155)
* 59470: obj =   1.804607429e-01 inf =   0.000e+00 (154)
* 59494: obj =   1.804607429e-01 inf =   0.000e+00 (154) 1
* 59523: obj =   1.804607429e-01 inf =   0.000e+00 (154)
* 59551: obj =   1.804607429e-01 inf =   0.000e+00 (154)
* 59579: obj =   1.804607429e-01 inf =   0.000e+00 (154)
* 59604: obj =   1.804607429e-01 inf =   0.000e+00 (154) 1
* 59632: obj =   1.804607429e-01 inf =   0.000e+00 (154)
* 59661: obj =   1.804607429e-01 inf =   0.000e+00 (154)
* 59686: obj =   1.804607429e-01 inf =   0.000e+00 (154) 1
* 59715: obj =   1.804607429e-01 inf =   0.000e+00 (154)
* 59744: obj =   1.804607429e-01 inf =   0.000e+00 (154)
* 59773: obj =   1.804607429e-01 inf =   0.000e+00 (156)
* 59798: obj =   1.804607429e-01 inf =   0.000e+00 (155) 1
* 59827: obj =   1.804607429e-01 inf =   0.000e+00 (160)
* 59856: obj =   1.804607429e-01 inf =   0.000e+00 (154)
* 59885: obj =   1.804607429e-01 inf =   0.000e+00 (154)
* 59914: obj =   1.804607429e-01 inf =   0.000e+00 (154)
* 59939: obj =   1.804607429e-01 inf =   0.000e+00 (155) 1
* 59968: obj =   1.804607429e-01 inf =   0.000e+00 (154)
* 59996: obj =   1.804607429e-01 inf =   0.000e+00 (154)
* 60025: obj =   1.804607429e-01 inf =   0.000e+00 (154)
* 60050: obj =   1.804607429e-01 inf =   0.000e+00 (154) 1
* 60079: obj =   1.804607429e-01 inf =   0.000e+00 (154)
* 60108: obj =   1.804607429e-01 inf =   0.000e+00 (156)
* 60135: obj =   1.804607429e-01 inf =   0.000e+00 (154) 1
* 60163: obj =   1.804607429e-01 inf =   0.000e+00 (155)
* 60192: obj =   1.804607429e-01 inf =   0.000e+00 (154)
* 60220: obj =   1.804607429e-01 inf =   0.000e+00 (154)
* 60245: obj =   1.804607429e-01 inf =   0.000e+00 (154) 1
* 60273: obj =   1.804607429e-01 inf =   0.000e+00 (154)
* 60302: obj =   1.804607429e-01 inf =   0.000e+00 (157)
* 60330: obj =   1.804607429e-01 inf =   0.000e+00 (154)
* 60355: obj =   1.804607429e-01 inf =   0.000e+00 (156) 1
* 60383: obj =   1.804607429e-01 inf =   0.000e+00 (154)
* 60412: obj =   1.804607429e-01 inf =   0.000e+00 (154)
* 60440: obj =   1.804607429e-01 inf =   0.000e+00 (154)
* 60465: obj =   1.804607429e-01 inf =   0.000e+00 (154) 1
* 60494: obj =   1.804607429e-01 inf =   0.000e+00 (154)
* 60522: obj =   1.804607429e-01 inf =   0.000e+00 (154)
* 60551: obj =   1.804607429e-01 inf =   0.000e+00 (154)
* 60576: obj =   1.804607429e-01 inf =   0.000e+00 (154) 1
* 60604: obj =   1.804607429e-01 inf =   0.000e+00 (154)
* 60632: obj =   1.804607429e-01 inf =   0.000e+00 (154)
* 60658: obj =   1.804607429e-01 inf =   0.000e+00 (155) 1
* 60686: obj =   1.804607429e-01 inf =   0.000e+00 (154)
* 60715: obj =   1.804607429e-01 inf =   0.000e+00 (155)
* 60744: obj =   1.804607429e-01 inf =   0.000e+00 (154)
* 60769: obj =   1.804607429e-01 inf =   0.000e+00 (154) 1
* 60797: obj =   1.804607429e-01 inf =   0.000e+00 (155)
* 60826: obj =   1.804607429e-01 inf =   0.000e+00 (157)
* 60855: obj =   1.804607429e-01 inf =   0.000e+00 (156)
* 60883: obj =   1.804607429e-01 inf =   0.000e+00 (156) 1
* 60912: obj =   1.804607429e-01 inf =   0.000e+00 (154)
* 60941: obj =   1.804607429e-01 inf =   0.000e+00 (155)
* 60970: obj =   1.804607429e-01 inf =   0.000e+00 (154)
* 60995: obj =   1.804607429e-01 inf =   0.000e+00 (154) 1
* 61023: obj =   1.804607429e-01 inf =   0.000e+00 (154)
* 61051: obj =   1.804607429e-01 inf =   0.000e+00 (154)
* 61080: obj =   1.804607429e-01 inf =   0.000e+00 (154)
* 61109: obj =   1.804607429e-01 inf =   0.000e+00 (154)
* 61134: obj =   1.804607429e-01 inf =   0.000e+00 (154) 1
* 61162: obj =   1.804607429e-01 inf =   0.000e+00 (154)
* 61191: obj =   1.804607429e-01 inf =   0.000e+00 (154)
* 61219: obj =   1.804607429e-01 inf =   0.000e+00 (154)
* 61244: obj =   1.804607429e-01 inf =   0.000e+00 (154) 1
* 61272: obj =   1.804607429e-01 inf =   0.000e+00 (156)
* 61301: obj =   1.804607429e-01 inf =   0.000e+00 (154)
* 61330: obj =   1.804607429e-01 inf =   0.000e+00 (158)
* 61355: obj =   1.804607429e-01 inf =   0.000e+00 (156) 1
* 61384: obj =   1.804607429e-01 inf =   0.000e+00 (158)
* 61413: obj =   1.804607429e-01 inf =   0.000e+00 (156)
* 61441: obj =   1.804607429e-01 inf =   0.000e+00 (156)
* 61470: obj =   1.804607429e-01 inf =   0.000e+00 (156)
* 61494: obj =   1.804607429e-01 inf =   0.000e+00 (156) 1
* 61523: obj =   1.804607429e-01 inf =   0.000e+00 (156)
* 61552: obj =   1.804607429e-01 inf =   0.000e+00 (156)
* 61577: obj =   1.804607429e-01 inf =   0.000e+00 (156) 1
* 61605: obj =   1.804607429e-01 inf =   0.000e+00 (156)
* 61634: obj =   1.804607429e-01 inf =   0.000e+00 (156)
* 61662: obj =   1.804607429e-01 inf =   0.000e+00 (156)
* 61687: obj =   1.804607429e-01 inf =   0.000e+00 (156) 1
* 61715: obj =   1.804607429e-01 inf =   0.000e+00 (156)
* 61743: obj =   1.804607429e-01 inf =   0.000e+00 (156)
* 61771: obj =   1.804607429e-01 inf =   0.000e+00 (156)
* 61796: obj =   1.804607429e-01 inf =   0.000e+00 (156) 1
* 61824: obj =   1.804607429e-01 inf =   0.000e+00 (157)
* 61852: obj =   1.804607429e-01 inf =   0.000e+00 (157)
* 61881: obj =   1.804607429e-01 inf =   0.000e+00 (156)
* 61906: obj =   1.804607429e-01 inf =   0.000e+00 (156) 1
* 61934: obj =   1.804607429e-01 inf =   0.000e+00 (156)
* 61962: obj =   1.804607429e-01 inf =   0.000e+00 (157)
* 61990: obj =   1.804607429e-01 inf =   0.000e+00 (156)
* 62014: obj =   1.804607429e-01 inf =   0.000e+00 (156) 1
* 62042: obj =   1.804607429e-01 inf =   0.000e+00 (157)
* 62070: obj =   1.804607429e-01 inf =   0.000e+00 (156)
* 62096: obj =   1.804607429e-01 inf =   0.000e+00 (154) 1
* 62125: obj =   1.804607429e-01 inf =   0.000e+00 (155)
* 62153: obj =   1.804607429e-01 inf =   0.000e+00 (154)
* 62181: obj =   1.804607429e-01 inf =   0.000e+00 (154)
* 62205: obj =   1.804607429e-01 inf =   0.000e+00 (154) 1
* 62233: obj =   1.804607429e-01 inf =   0.000e+00 (154)
* 62262: obj =   1.804607429e-01 inf =   0.000e+00 (154)
* 62290: obj =   1.804607429e-01 inf =   0.000e+00 (154)
* 62319: obj =   1.804607429e-01 inf =   0.000e+00 (154)
* 62343: obj =   1.804607429e-01 inf =   0.000e+00 (154) 1
* 62371: obj =   1.804607429e-01 inf =   0.000e+00 (154)
* 62399: obj =   1.804607429e-01 inf =   0.000e+00 (154)
* 62427: obj =   1.804607429e-01 inf =   0.000e+00 (154) 1
* 62455: obj =   1.804607429e-01 inf =   0.000e+00 (154)
* 62484: obj =   1.804607429e-01 inf =   0.000e+00 (154)
* 62513: obj =   1.804607429e-01 inf =   0.000e+00 (154)
* 62537: obj =   1.804607429e-01 inf =   0.000e+00 (154) 1
* 62566: obj =   1.804607429e-01 inf =   0.000e+00 (154)
* 62595: obj =   1.804607429e-01 inf =   0.000e+00 (154)
* 62623: obj =   1.804607429e-01 inf =   0.000e+00 (154)
* 62648: obj =   1.804607429e-01 inf =   0.000e+00 (154) 1
* 62676: obj =   1.804607429e-01 inf =   0.000e+00 (154)
* 62705: obj =   1.804607429e-01 inf =   0.000e+00 (154)
* 62734: obj =   1.804607429e-01 inf =   0.000e+00 (154)
* 62758: obj =   1.804607429e-01 inf =   0.000e+00 (154) 1
* 62786: obj =   1.804607429e-01 inf =   0.000e+00 (154)
* 62814: obj =   1.804607429e-01 inf =   0.000e+00 (154)
* 62843: obj =   1.804607429e-01 inf =   0.000e+00 (154)
* 62868: obj =   1.804607429e-01 inf =   0.000e+00 (154) 1
* 62896: obj =   1.804607429e-01 inf =   0.000e+00 (154)
* 62924: obj =   1.804607429e-01 inf =   0.000e+00 (154)
* 62952: obj =   1.804607429e-01 inf =   0.000e+00 (154)
* 62976: obj =   1.804607429e-01 inf =   0.000e+00 (154) 1
* 63004: obj =   1.804607429e-01 inf =   0.000e+00 (154)
* 63032: obj =   1.804607429e-01 inf =   0.000e+00 (154)
* 63056: obj =   1.804607429e-01 inf =   0.000e+00 (154) 1
* 63084: obj =   1.804607429e-01 inf =   0.000e+00 (154)
* 63112: obj =   1.804607429e-01 inf =   0.000e+00 (154)
* 63140: obj =   1.804607429e-01 inf =   0.000e+00 (154)
* 63164: obj =   1.804607429e-01 inf =   0.000e+00 (154) 1
* 63193: obj =   1.804607429e-01 inf =   0.000e+00 (154)
* 63221: obj =   1.804607429e-01 inf =   0.000e+00 (154)
* 63249: obj =   1.804607429e-01 inf =   0.000e+00 (154)
* 63273: obj =   1.804607429e-01 inf =   0.000e+00 (154) 1
* 63301: obj =   1.804607429e-01 inf =   0.000e+00 (154)
* 63329: obj =   1.804607429e-01 inf =   0.000e+00 (154)
* 63358: obj =   1.804607429e-01 inf =   0.000e+00 (154)
* 63383: obj =   1.804607429e-01 inf =   0.000e+00 (154) 1
* 63412: obj =   1.804607429e-01 inf =   0.000e+00 (154)
* 63440: obj =   1.804607429e-01 inf =   0.000e+00 (154)
* 63469: obj =   1.804607429e-01 inf =   0.000e+00 (154)
* 63493: obj =   1.804607429e-01 inf =   0.000e+00 (154) 1
* 63521: obj =   1.804607429e-01 inf =   0.000e+00 (154)
* 63549: obj =   1.804607429e-01 inf =   0.000e+00 (154)
* 63577: obj =   1.804607429e-01 inf =   0.000e+00 (154)
* 63602: obj =   1.804607429e-01 inf =   0.000e+00 (154) 1
* 63631: obj =   1.804607429e-01 inf =   0.000e+00 (154)
* 63659: obj =   1.804607429e-01 inf =   0.000e+00 (154)
* 63688: obj =   1.804607429e-01 inf =   0.000e+00 (154)
* 63712: obj =   1.804607429e-01 inf =   0.000e+00 (155) 1
* 63740: obj =   1.804607429e-01 inf =   0.000e+00 (154)
* 63768: obj =   1.804607429e-01 inf =   0.000e+00 (154)
* 63797: obj =   1.804607429e-01 inf =   0.000e+00 (154)
* 63822: obj =   1.804607429e-01 inf =   0.000e+00 (154) 1
* 63850: obj =   1.804607429e-01 inf =   0.000e+00 (154)
* 63867: obj =   1.804607429e-01 inf =   0.000e+00 (154)
* 63895: obj =   1.804607429e-01 inf =   0.000e+00 (154)
* 63922: obj =   1.804607429e-01 inf =   0.000e+00 (154) 1
* 63950: obj =   1.804607429e-01 inf =   0.000e+00 (154)
* 63978: obj =   1.804607429e-01 inf =   0.000e+00 (154)
* 64006: obj =   1.804607429e-01 inf =   0.000e+00 (154)
* 64030: obj =   1.804607429e-01 inf =   0.000e+00 (154) 1
* 64058: obj =   1.804607429e-01 inf =   0.000e+00 (154)
* 64086: obj =   1.804607429e-01 inf =   0.000e+00 (154)
* 64114: obj =   1.804607429e-01 inf =   0.000e+00 (155)
* 64139: obj =   1.804607429e-01 inf =   0.000e+00 (155) 1
* 64167: obj =   1.804607429e-01 inf =   0.000e+00 (156)
* 64195: obj =   1.804607429e-01 inf =   0.000e+00 (154)
* 64223: obj =   1.804607429e-01 inf =   0.000e+00 (154)
* 64248: obj =   1.804607429e-01 inf =   0.000e+00 (154) 1
* 64277: obj =   1.804607429e-01 inf =   0.000e+00 (154)
* 64306: obj =   1.804607429e-01 inf =   0.000e+00 (154)
* 64335: obj =   1.804607429e-01 inf =   0.000e+00 (154)
* 64360: obj =   1.804607429e-01 inf =   0.000e+00 (154) 1
* 64389: obj =   1.804607429e-01 inf =   0.000e+00 (154)
* 64417: obj =   1.804607429e-01 inf =   0.000e+00 (154)
* 64445: obj =   1.804607429e-01 inf =   0.000e+00 (154)
* 64469: obj =   1.804607429e-01 inf =   0.000e+00 (154) 1
* 64497: obj =   1.804607429e-01 inf =   0.000e+00 (154)
* 64525: obj =   1.804607429e-01 inf =   0.000e+00 (154)
* 64553: obj =   1.804607429e-01 inf =   0.000e+00 (154)
* 64578: obj =   1.804607429e-01 inf =   0.000e+00 (154) 1
* 64607: obj =   1.804607429e-01 inf =   0.000e+00 (154)
* 64635: obj =   1.804607429e-01 inf =   0.000e+00 (154)
* 64663: obj =   1.804607429e-01 inf =   0.000e+00 (154)
* 64688: obj =   1.804607429e-01 inf =   0.000e+00 (154) 1
* 64716: obj =   1.804607429e-01 inf =   0.000e+00 (154)
* 64744: obj =   1.804607429e-01 inf =   0.000e+00 (154)
* 64772: obj =   1.804607429e-01 inf =   0.000e+00 (154)
* 64796: obj =   1.804607429e-01 inf =   0.000e+00 (154) 1
* 64824: obj =   1.804607429e-01 inf =   0.000e+00 (154)
* 64853: obj =   1.804607429e-01 inf =   0.000e+00 (154)
* 64881: obj =   1.804607429e-01 inf =   0.000e+00 (154)
* 64905: obj =   1.804607429e-01 inf =   0.000e+00 (154) 1
* 64933: obj =   1.804607429e-01 inf =   0.000e+00 (154)
* 64961: obj =   1.804607429e-01 inf =   0.000e+00 (154)
* 64989: obj =   1.804607429e-01 inf =   0.000e+00 (154)
