GLPSOL--GLPK LP/MIP Solver 5.0
Parameter(s) specified in the command line:
 --lp input/web-Stanford.html/web-Stanford.txt.gz.36.lp -o input/web-Stanford.html/web-Stanford.txt.gz.36.lp.sol
Reading problem data from 'input/web-Stanford.html/web-Stanford.txt.gz.36.lp'...
2312500 rows, 4906897 columns, 11562487 non-zeros
4906897 integer variables, all of which are binary
7219402 lines were read
GLPK Integer Optimizer 5.0
2312500 rows, 4906897 columns, 11562487 non-zeros
4906897 integer variables, all of which are binary
Preprocessing...
2312493 rows, 4906890 columns, 11562028 non-zeros
4906890 integer variables, all of which are binary
Scaling...
 A: min|aij| =  1.000e+00  max|aij| =  1.000e+00  ratio =  1.000e+00
Problem data seem to be well scaled
Constructing initial basis...
Size of triangular part is 2312493
Solving LP relaxation...
GLPK Simplex Optimizer 5.0
2312493 rows, 4906890 columns, 11562028 non-zeros
      0: obj =   0.000000000e+00 inf =   1.820e+02 (182)
     52: obj =   2.535000000e-01 inf =   1.300e+02 (130)
    104: obj =   5.063510000e-01 inf =   7.800e+01 (78)
    156: obj =   7.591770000e-01 inf =   2.600e+01 (26)
    182: obj =   8.856150000e-01 inf =   0.000e+00 (0)
* 55842: obj =   7.056045714e-01 inf =   0.000e+00 (154)
* 55867: obj =   7.056045714e-01 inf =   0.000e+00 (154) 1
* 55896: obj =   7.056045714e-01 inf =   0.000e+00 (154)
* 55925: obj =   7.056045714e-01 inf =   0.000e+00 (154)
* 55954: obj =   7.056045714e-01 inf =   0.000e+00 (154)
* 55979: obj =   7.056045714e-01 inf =   0.000e+00 (154) 1
* 56008: obj =   7.056045714e-01 inf =   0.000e+00 (154)
* 56037: obj =   7.056045714e-01 inf =   0.000e+00 (154)
* 56062: obj =   7.056045714e-01 inf =   0.000e+00 (154) 1
* 56091: obj =   7.056045714e-01 inf =   0.000e+00 (154)
* 56120: obj =   7.056045714e-01 inf =   0.000e+00 (155)
* 56149: obj =   7.056045714e-01 inf =   0.000e+00 (154)
* 56174: obj =   7.056045714e-01 inf =   0.000e+00 (154) 1
* 56203: obj =   7.056045714e-01 inf =   0.000e+00 (154)
* 56232: obj =   7.056045714e-01 inf =   0.000e+00 (154)
* 56261: obj =   7.056045714e-01 inf =   0.000e+00 (155)
* 56286: obj =   7.056045714e-01 inf =   0.000e+00 (154) 1
* 56315: obj =   7.056045714e-01 inf =   0.000e+00 (156)
* 56344: obj =   7.056045714e-01 inf =   0.000e+00 (154)
* 56373: obj =   7.056045714e-01 inf =   0.000e+00 (154)
* 56395: obj =   7.056045714e-01 inf =   0.000e+00 (154) 1
* 56424: obj =   7.056045714e-01 inf =   0.000e+00 (155)
* 56453: obj =   7.056045714e-01 inf =   0.000e+00 (155)
* 56482: obj =   7.056045714e-01 inf =   0.000e+00 (155)
* 56507: obj =   7.056045714e-01 inf =   0.000e+00 (154) 1
* 56536: obj =   7.056045714e-01 inf =   0.000e+00 (154)
* 56565: obj =   7.056045714e-01 inf =   0.000e+00 (154)
* 56594: obj =   7.056045714e-01 inf =   0.000e+00 (154)
* 56619: obj =   7.056045714e-01 inf =   0.000e+00 (154) 1
* 56648: obj =   7.056045714e-01 inf =   0.000e+00 (154)
* 56677: obj =   7.056045714e-01 inf =   0.000e+00 (154)
* 56706: obj =   7.056045714e-01 inf =   0.000e+00 (154)
* 56731: obj =   7.056045714e-01 inf =   0.000e+00 (154) 1
* 56760: obj =   7.056045714e-01 inf =   0.000e+00 (154)
* 56789: obj =   7.056045714e-01 inf =   0.000e+00 (154)
* 56817: obj =   7.056045714e-01 inf =   0.000e+00 (154) 1
* 56843: obj =   7.056045714e-01 inf =   0.000e+00 (154)
* 56872: obj =   7.056045714e-01 inf =   0.000e+00 (154)
* 56901: obj =   7.056045714e-01 inf =   0.000e+00 (154)
* 56926: obj =   7.056045714e-01 inf =   0.000e+00 (154) 1
* 56955: obj =   7.056045714e-01 inf =   0.000e+00 (154)
* 56984: obj =   7.056045714e-01 inf =   0.000e+00 (154)
* 57013: obj =   7.056045714e-01 inf =   0.000e+00 (154)
* 57038: obj =   7.056045714e-01 inf =   0.000e+00 (154) 1
* 57067: obj =   7.056045714e-01 inf =   0.000e+00 (154)
* 57096: obj =   7.056045714e-01 inf =   0.000e+00 (154)
* 57125: obj =   7.056045714e-01 inf =   0.000e+00 (154)
* 57150: obj =   7.056045714e-01 inf =   0.000e+00 (155) 1
* 57179: obj =   7.056045714e-01 inf =   0.000e+00 (155)
* 57208: obj =   7.056045714e-01 inf =   0.000e+00 (154)
* 57237: obj =   7.056045714e-01 inf =   0.000e+00 (154)
* 57262: obj =   7.056045714e-01 inf =   0.000e+00 (155) 1
* 57291: obj =   7.056045714e-01 inf =   0.000e+00 (155)
* 57320: obj =   7.056045714e-01 inf =   0.000e+00 (157)
* 57349: obj =   7.056045714e-01 inf =   0.000e+00 (156) 1
* 57378: obj =   7.056045714e-01 inf =   0.000e+00 (154)
* 57407: obj =   7.056045714e-01 inf =   0.000e+00 (155)
* 57436: obj =   7.056045714e-01 inf =   0.000e+00 (154)
* 57461: obj =   7.056045714e-01 inf =   0.000e+00 (154) 1
* 57490: obj =   7.056045714e-01 inf =   0.000e+00 (154)
* 57519: obj =   7.056045714e-01 inf =   0.000e+00 (154)
* 57548: obj =   7.056045714e-01 inf =   0.000e+00 (154)
* 57573: obj =   7.056045714e-01 inf =   0.000e+00 (154) 1
* 57602: obj =   7.056045714e-01 inf =   0.000e+00 (154)
* 57631: obj =   7.056045714e-01 inf =   0.000e+00 (154)
* 57656: obj =   7.056045714e-01 inf =   0.000e+00 (155) 1
* 57685: obj =   7.056045714e-01 inf =   0.000e+00 (154)
* 57714: obj =   7.056045714e-01 inf =   0.000e+00 (154)
* 57743: obj =   7.056045714e-01 inf =   0.000e+00 (154)
* 57768: obj =   7.056045714e-01 inf =   0.000e+00 (154) 1
* 57797: obj =   7.056045714e-01 inf =   0.000e+00 (154)
* 57826: obj =   7.056045714e-01 inf =   0.000e+00 (154)
* 57855: obj =   7.056045714e-01 inf =   0.000e+00 (154)
* 57880: obj =   7.056045714e-01 inf =   0.000e+00 (154) 1
* 57908: obj =   7.056045714e-01 inf =   0.000e+00 (154)
* 57937: obj =   7.056045714e-01 inf =   0.000e+00 (154)
* 57966: obj =   7.056045714e-01 inf =   0.000e+00 (154)
* 57991: obj =   7.056045714e-01 inf =   0.000e+00 (154) 1
* 58020: obj =   7.056045714e-01 inf =   0.000e+00 (154)
* 58049: obj =   7.056045714e-01 inf =   0.000e+00 (154)
* 58075: obj =   7.056045714e-01 inf =   0.000e+00 (155) 1
* 58104: obj =   7.056045714e-01 inf =   0.000e+00 (154)
* 58133: obj =   7.056045714e-01 inf =   0.000e+00 (154)
* 58162: obj =   7.056045714e-01 inf =   0.000e+00 (154)
* 58187: obj =   7.056045714e-01 inf =   0.000e+00 (154) 1
* 58216: obj =   7.056045714e-01 inf =   0.000e+00 (154)
* 58245: obj =   7.056045714e-01 inf =   0.000e+00 (154)
* 58274: obj =   7.056045714e-01 inf =   0.000e+00 (154)
* 58300: obj =   7.056045714e-01 inf =   0.000e+00 (155) 1
* 58329: obj =   7.056045714e-01 inf =   0.000e+00 (154)
* 58358: obj =   7.056045714e-01 inf =   0.000e+00 (154)
* 58386: obj =   7.056045714e-01 inf =   0.000e+00 (154) 1
* 58415: obj =   7.056045714e-01 inf =   0.000e+00 (154)
* 58444: obj =   7.056045714e-01 inf =   0.000e+00 (154)
* 58473: obj =   7.056045714e-01 inf =   0.000e+00 (154)
* 58498: obj =   7.056045714e-01 inf =   0.000e+00 (154) 1
* 58527: obj =   7.056045714e-01 inf =   0.000e+00 (154)
* 58556: obj =   7.056045714e-01 inf =   0.000e+00 (154)
* 58585: obj =   7.056045714e-01 inf =   0.000e+00 (155)
* 58610: obj =   7.056045714e-01 inf =   0.000e+00 (156) 1
* 58639: obj =   7.056045714e-01 inf =   0.000e+00 (154)
* 58668: obj =   7.056045714e-01 inf =   0.000e+00 (154)
* 58697: obj =   7.056045714e-01 inf =   0.000e+00 (154)
* 58722: obj =   7.056045714e-01 inf =   0.000e+00 (154) 1
* 58751: obj =   7.056045714e-01 inf =   0.000e+00 (154)
* 58780: obj =   7.056045714e-01 inf =   0.000e+00 (156)
* 58809: obj =   7.056045714e-01 inf =   0.000e+00 (154)
* 58834: obj =   7.056045714e-01 inf =   0.000e+00 (154) 1
* 58863: obj =   7.056045714e-01 inf =   0.000e+00 (154)
* 58893: obj =   7.056045714e-01 inf =   0.000e+00 (156)
* 58922: obj =   7.056045714e-01 inf =   0.000e+00 (154)
* 58947: obj =   7.056045714e-01 inf =   0.000e+00 (154) 1
* 58976: obj =   7.056045714e-01 inf =   0.000e+00 (154)
* 59005: obj =   7.056045714e-01 inf =   0.000e+00 (154)
* 59034: obj =   7.056045714e-01 inf =   0.000e+00 (154)
* 59059: obj =   7.056045714e-01 inf =   0.000e+00 (154) 1
* 59088: obj =   7.056045714e-01 inf =   0.000e+00 (154)
* 59117: obj =   7.056045714e-01 inf =   0.000e+00 (154)
* 59146: obj =   7.056045714e-01 inf =   0.000e+00 (154)
* 59171: obj =   7.056045714e-01 inf =   0.000e+00 (154) 1
* 59200: obj =   7.056045714e-01 inf =   0.000e+00 (154)
* 59229: obj =   7.056045714e-01 inf =   0.000e+00 (154)
* 59255: obj =   7.056045714e-01 inf =   0.000e+00 (154) 1
* 59284: obj =   7.056045714e-01 inf =   0.000e+00 (155)
* 59313: obj =   7.056045714e-01 inf =   0.000e+00 (154)
* 59342: obj =   7.056045714e-01 inf =   0.000e+00 (155)
* 59367: obj =   7.056045714e-01 inf =   0.000e+00 (156) 1
* 59396: obj =   7.056045714e-01 inf =   0.000e+00 (154)
* 59425: obj =   7.056045714e-01 inf =   0.000e+00 (154)
* 59454: obj =   7.056045714e-01 inf =   0.000e+00 (156)
* 59479: obj =   7.056045714e-01 inf =   0.000e+00 (154) 1
* 59508: obj =   7.056045714e-01 inf =   0.000e+00 (154)
* 59537: obj =   7.056045714e-01 inf =   0.000e+00 (154)
* 59566: obj =   7.056045714e-01 inf =   0.000e+00 (154)
* 59591: obj =   7.056045714e-01 inf =   0.000e+00 (154) 1
* 59620: obj =   7.056045714e-01 inf =   0.000e+00 (154)
* 59649: obj =   7.056045714e-01 inf =   0.000e+00 (154)
* 59678: obj =   7.056045714e-01 inf =   0.000e+00 (154)
* 59703: obj =   7.056045714e-01 inf =   0.000e+00 (154) 1
* 59732: obj =   7.056045714e-01 inf =   0.000e+00 (154)
* 59761: obj =   7.056045714e-01 inf =   0.000e+00 (156)
* 59786: obj =   7.056045714e-01 inf =   0.000e+00 (154)
* 59811: obj =   7.056045714e-01 inf =   0.000e+00 (154) 1
* 59840: obj =   7.056045714e-01 inf =   0.000e+00 (156)
* 59869: obj =   7.056045714e-01 inf =   0.000e+00 (154)
* 59898: obj =   7.056045714e-01 inf =   0.000e+00 (154)
* 59923: obj =   7.056045714e-01 inf =   0.000e+00 (154) 1
* 59952: obj =   7.056045714e-01 inf =   0.000e+00 (156)
* 59981: obj =   7.056045714e-01 inf =   0.000e+00 (154)
* 60010: obj =   7.056045714e-01 inf =   0.000e+00 (154)
* 60035: obj =   7.056045714e-01 inf =   0.000e+00 (154) 1
* 60064: obj =   7.056045714e-01 inf =   0.000e+00 (154)
* 60093: obj =   7.056045714e-01 inf =   0.000e+00 (154)
* 60122: obj =   7.056045714e-01 inf =   0.000e+00 (154)
* 60147: obj =   7.056045714e-01 inf =   0.000e+00 (154) 1
* 60175: obj =   7.056045714e-01 inf =   0.000e+00 (154)
* 60204: obj =   7.056045714e-01 inf =   0.000e+00 (154)
* 60233: obj =   7.056045714e-01 inf =   0.000e+00 (154)
* 60258: obj =   7.056045714e-01 inf =   0.000e+00 (154) 1
* 60287: obj =   7.056045714e-01 inf =   0.000e+00 (157)
* 60316: obj =   7.056045714e-01 inf =   0.000e+00 (154)
* 60345: obj =   7.056045714e-01 inf =   0.000e+00 (154)
* 60370: obj =   7.056045714e-01 inf =   0.000e+00 (154) 1
* 60399: obj =   7.056045714e-01 inf =   0.000e+00 (154)
* 60428: obj =   7.056045714e-01 inf =   0.000e+00 (154)
* 60453: obj =   7.056045714e-01 inf =   0.000e+00 (154) 1
* 60482: obj =   7.056045714e-01 inf =   0.000e+00 (154)
* 60511: obj =   7.056045714e-01 inf =   0.000e+00 (154)
* 60540: obj =   7.056045714e-01 inf =   0.000e+00 (154)
* 60565: obj =   7.056045714e-01 inf =   0.000e+00 (154) 1
* 60594: obj =   7.056045714e-01 inf =   0.000e+00 (154)
* 60623: obj =   7.056045714e-01 inf =   0.000e+00 (154)
* 60652: obj =   7.056045714e-01 inf =   0.000e+00 (154)
* 60677: obj =   7.056045714e-01 inf =   0.000e+00 (154) 1
* 60706: obj =   7.056045714e-01 inf =   0.000e+00 (154)
* 60735: obj =   7.056045714e-01 inf =   0.000e+00 (154)
* 60763: obj =   7.056045714e-01 inf =   0.000e+00 (155) 1
* 60792: obj =   7.056045714e-01 inf =   0.000e+00 (154)
* 60821: obj =   7.056045714e-01 inf =   0.000e+00 (154)
* 60850: obj =   7.056045714e-01 inf =   0.000e+00 (154)
* 60879: obj =   7.056045714e-01 inf =   0.000e+00 (159)
* 60904: obj =   7.056045714e-01 inf =   0.000e+00 (154) 1
* 60933: obj =   7.056045714e-01 inf =   0.000e+00 (155)
* 60961: obj =   7.056045714e-01 inf =   0.000e+00 (154)
* 60987: obj =   7.056045714e-01 inf =   0.000e+00 (154)
* 61012: obj =   7.056045714e-01 inf =   0.000e+00 (154) 1
* 61041: obj =   7.056045714e-01 inf =   0.000e+00 (154)
* 61070: obj =   7.056045714e-01 inf =   0.000e+00 (154)
* 61099: obj =   7.056045714e-01 inf =   0.000e+00 (154)
* 61124: obj =   7.056045714e-01 inf =   0.000e+00 (154) 1
* 61153: obj =   7.056045714e-01 inf =   0.000e+00 (154)
* 61182: obj =   7.056045714e-01 inf =   0.000e+00 (155)
* 61211: obj =   7.056045714e-01 inf =   0.000e+00 (154)
* 61236: obj =   7.056045714e-01 inf =   0.000e+00 (155) 1
* 61264: obj =   7.056045714e-01 inf =   0.000e+00 (154)
* 61293: obj =   7.056045714e-01 inf =   0.000e+00 (154)
* 61322: obj =   7.056045714e-01 inf =   0.000e+00 (157)
* 61347: obj =   7.056045714e-01 inf =   0.000e+00 (157) 1
* 61376: obj =   7.056045714e-01 inf =   0.000e+00 (156)
* 61405: obj =   7.056045714e-01 inf =   0.000e+00 (158)
* 61434: obj =   7.056045714e-01 inf =   0.000e+00 (156)
* 61463: obj =   7.056045714e-01 inf =   0.000e+00 (156)
* 61488: obj =   7.056045714e-01 inf =   0.000e+00 (156) 1
* 61517: obj =   7.056045714e-01 inf =   0.000e+00 (156)
* 61546: obj =   7.056045714e-01 inf =   0.000e+00 (156)
* 61575: obj =   7.056045714e-01 inf =   0.000e+00 (156)
* 61600: obj =   7.056045714e-01 inf =   0.000e+00 (156) 1
* 61629: obj =   7.056045714e-01 inf =   0.000e+00 (156)
* 61658: obj =   7.056045714e-01 inf =   0.000e+00 (156)
* 61684: obj =   7.056045714e-01 inf =   0.000e+00 (156) 1
* 61713: obj =   7.056045714e-01 inf =   0.000e+00 (156)
* 61742: obj =   7.056045714e-01 inf =   0.000e+00 (156)
* 61771: obj =   7.056045714e-01 inf =   0.000e+00 (156)
* 61796: obj =   7.056045714e-01 inf =   0.000e+00 (156) 1
* 61825: obj =   7.056045714e-01 inf =   0.000e+00 (157)
* 61854: obj =   7.056045714e-01 inf =   0.000e+00 (157)
* 61883: obj =   7.056045714e-01 inf =   0.000e+00 (156)
* 61908: obj =   7.056045714e-01 inf =   0.000e+00 (156) 1
* 61937: obj =   7.056045714e-01 inf =   0.000e+00 (156)
* 61966: obj =   7.056045714e-01 inf =   0.000e+00 (156)
* 61994: obj =   7.056045714e-01 inf =   0.000e+00 (156) 1
* 62023: obj =   7.056045714e-01 inf =   0.000e+00 (156)
* 62052: obj =   7.056045714e-01 inf =   0.000e+00 (156)
* 62081: obj =   7.056045714e-01 inf =   0.000e+00 (154)
* 62106: obj =   7.056045714e-01 inf =   0.000e+00 (154) 1
* 62135: obj =   7.056045714e-01 inf =   0.000e+00 (154)
* 62164: obj =   7.056045714e-01 inf =   0.000e+00 (154)
* 62193: obj =   7.056045714e-01 inf =   0.000e+00 (154)
* 62218: obj =   7.056045714e-01 inf =   0.000e+00 (154) 1
* 62247: obj =   7.056045714e-01 inf =   0.000e+00 (154)
* 62276: obj =   7.056045714e-01 inf =   0.000e+00 (154)
* 62305: obj =   7.056045714e-01 inf =   0.000e+00 (154)
* 62330: obj =   7.056045714e-01 inf =   0.000e+00 (154) 1
* 62359: obj =   7.056045714e-01 inf =   0.000e+00 (154)
* 62388: obj =   7.056045714e-01 inf =   0.000e+00 (154)
* 62417: obj =   7.056045714e-01 inf =   0.000e+00 (154)
* 62442: obj =   7.056045714e-01 inf =   0.000e+00 (154) 1
* 62471: obj =   7.056045714e-01 inf =   0.000e+00 (154)
* 62500: obj =   7.056045714e-01 inf =   0.000e+00 (157)
* 62529: obj =   7.056045714e-01 inf =   0.000e+00 (154)
* 62554: obj =   7.056045714e-01 inf =   0.000e+00 (154) 1
* 62583: obj =   7.056045714e-01 inf =   0.000e+00 (154)
* 62612: obj =   7.056045714e-01 inf =   0.000e+00 (154)
* 62640: obj =   7.056045714e-01 inf =   0.000e+00 (154) 1
* 62669: obj =   7.056045714e-01 inf =   0.000e+00 (154)
* 62698: obj =   7.056045714e-01 inf =   0.000e+00 (154)
* 62727: obj =   7.056045714e-01 inf =   0.000e+00 (154)
* 62752: obj =   7.056045714e-01 inf =   0.000e+00 (154) 1
* 62781: obj =   7.056045714e-01 inf =   0.000e+00 (154)
* 62810: obj =   7.056045714e-01 inf =   0.000e+00 (154)
* 62839: obj =   7.056045714e-01 inf =   0.000e+00 (154)
* 62864: obj =   7.056045714e-01 inf =   0.000e+00 (154) 1
* 62893: obj =   7.056045714e-01 inf =   0.000e+00 (154)
* 62922: obj =   7.056045714e-01 inf =   0.000e+00 (154)
* 62951: obj =   7.056045714e-01 inf =   0.000e+00 (154)
* 62976: obj =   7.056045714e-01 inf =   0.000e+00 (154) 1
* 63005: obj =   7.056045714e-01 inf =   0.000e+00 (154)
* 63034: obj =   7.056045714e-01 inf =   0.000e+00 (154)
* 63059: obj =   7.056045714e-01 inf =   0.000e+00 (157) 1
* 63088: obj =   7.056045714e-01 inf =   0.000e+00 (154)
* 63117: obj =   7.056045714e-01 inf =   0.000e+00 (154)
* 63146: obj =   7.056045714e-01 inf =   0.000e+00 (154)
* 63171: obj =   7.056045714e-01 inf =   0.000e+00 (154) 1
* 63200: obj =   7.056045714e-01 inf =   0.000e+00 (154)
* 63229: obj =   7.056045714e-01 inf =   0.000e+00 (154)
* 63258: obj =   7.056045714e-01 inf =   0.000e+00 (154)
* 63283: obj =   7.056045714e-01 inf =   0.000e+00 (154) 1
* 63312: obj =   7.056045714e-01 inf =   0.000e+00 (154)
* 63341: obj =   7.056045714e-01 inf =   0.000e+00 (154)
* 63370: obj =   7.056045714e-01 inf =   0.000e+00 (154)
* 63395: obj =   7.056045714e-01 inf =   0.000e+00 (154) 1
* 63424: obj =   7.056045714e-01 inf =   0.000e+00 (154)
* 63453: obj =   7.056045714e-01 inf =   0.000e+00 (154)
* 63482: obj =   7.056045714e-01 inf =   0.000e+00 (154)
* 63507: obj =   7.056045714e-01 inf =   0.000e+00 (154) 1
* 63536: obj =   7.056045714e-01 inf =   0.000e+00 (154)
* 63565: obj =   7.056045714e-01 inf =   0.000e+00 (154)
* 63594: obj =   7.056045714e-01 inf =   0.000e+00 (154)
* 63619: obj =   7.056045714e-01 inf =   0.000e+00 (154) 1
* 63648: obj =   7.056045714e-01 inf =   0.000e+00 (154)
* 63677: obj =   7.056045714e-01 inf =   0.000e+00 (154)
* 63706: obj =   7.056045714e-01 inf =   0.000e+00 (154) 1
* 63735: obj =   7.056045714e-01 inf =   0.000e+00 (154)
* 63764: obj =   7.056045714e-01 inf =   0.000e+00 (154)
* 63793: obj =   7.056045714e-01 inf =   0.000e+00 (154)
* 63818: obj =   7.056045714e-01 inf =   0.000e+00 (155) 1
* 63847: obj =   7.056045714e-01 inf =   0.000e+00 (154)
* 63876: obj =   7.056045714e-01 inf =   0.000e+00 (154)
* 63905: obj =   7.056045714e-01 inf =   0.000e+00 (154)
* 63930: obj =   7.056045714e-01 inf =   0.000e+00 (154) 1
* 63959: obj =   7.056045714e-01 inf =   0.000e+00 (154)
* 63988: obj =   7.056045714e-01 inf =   0.000e+00 (154)
* 64017: obj =   7.056045714e-01 inf =   0.000e+00 (154)
* 64042: obj =   7.056045714e-01 inf =   0.000e+00 (154) 1
* 64071: obj =   7.056045714e-01 inf =   0.000e+00 (154)
* 64100: obj =   7.056045714e-01 inf =   0.000e+00 (154)
* 64129: obj =   7.056045714e-01 inf =   0.000e+00 (154)
* 64154: obj =   7.056045714e-01 inf =   0.000e+00 (155) 1
* 64183: obj =   7.056045714e-01 inf =   0.000e+00 (154)
* 64212: obj =   7.056045714e-01 inf =   0.000e+00 (154)
* 64241: obj =   7.056045714e-01 inf =   0.000e+00 (156)
* 64266: obj =   7.056045714e-01 inf =   0.000e+00 (154) 1
* 64294: obj =   7.056045714e-01 inf =   0.000e+00 (154)
* 64323: obj =   7.056045714e-01 inf =   0.000e+00 (154)
* 64351: obj =   7.056045714e-01 inf =   0.000e+00 (154) 1
* 64380: obj =   7.056045714e-01 inf =   0.000e+00 (154)
* 64409: obj =   7.056045714e-01 inf =   0.000e+00 (154)
* 64438: obj =   7.056045714e-01 inf =   0.000e+00 (157)
* 64463: obj =   7.056045714e-01 inf =   0.000e+00 (154) 1
* 64492: obj =   7.056045714e-01 inf =   0.000e+00 (154)
* 64520: obj =   7.056045714e-01 inf =   0.000e+00 (154)
* 64548: obj =   7.056045714e-01 inf =   0.000e+00 (154)
* 64573: obj =   7.056045714e-01 inf =   0.000e+00 (155) 1
* 64602: obj =   7.056045714e-01 inf =   0.000e+00 (154)
* 64631: obj =   7.056045714e-01 inf =   0.000e+00 (154)
* 64660: obj =   7.056045714e-01 inf =   0.000e+00 (154)
* 64685: obj =   7.056045714e-01 inf =   0.000e+00 (154) 1
* 64714: obj =   7.056045714e-01 inf =   0.000e+00 (154)
* 64743: obj =   7.056045714e-01 inf =   0.000e+00 (154)
* 64772: obj =   7.056045714e-01 inf =   0.000e+00 (154)
* 64797: obj =   7.056045714e-01 inf =   0.000e+00 (154) 1
* 64826: obj =   7.056045714e-01 inf =   0.000e+00 (154)
* 64855: obj =   7.056045714e-01 inf =   0.000e+00 (154)
* 64884: obj =   7.056045714e-01 inf =   0.000e+00 (154)
* 64909: obj =   7.056045714e-01 inf =   0.000e+00 (154) 1
* 64938: obj =   7.056045714e-01 inf =   0.000e+00 (154)
* 64967: obj =   7.056045714e-01 inf =   0.000e+00 (154)
* 64996: obj =   7.056045714e-01 inf =   0.000e+00 (154)
* 65021: obj =   7.056045714e-01 inf =   0.000e+00 (154) 1
* 65050: obj =   7.056045714e-01 inf =   0.000e+00 (154)
* 65079: obj =   7.056045714e-01 inf =   0.000e+00 (154)
* 65104: obj =   7.056045714e-01 inf =   0.000e+00 (154) 1
* 65133: obj =   7.056045714e-01 inf =   0.000e+00 (154)
* 65162: obj =   7.056045714e-01 inf =   0.000e+00 (154)
* 65191: obj =   7.056045714e-01 inf =   0.000e+00 (154)
* 65220: obj =   7.056045714e-01 inf =   0.000e+00 (154)
* 65245: obj =   7.056045714e-01 inf =   0.000e+00 (154) 1
* 65274: obj =   7.056045714e-01 inf =   0.000e+00 (154)
* 65303: obj =   7.056045714e-01 inf =   0.000e+00 (154)
* 65332: obj =   7.056045714e-01 inf =   0.000e+00 (154)
* 65357: obj =   7.056045714e-01 inf =   0.000e+00 (154) 1
* 65386: obj =   7.056045714e-01 inf =   0.000e+00 (154)
* 65415: obj =   7.056045714e-01 inf =   0.000e+00 (154)
* 65444: obj =   7.056045714e-01 inf =   0.000e+00 (154)
* 65469: obj =   7.056045714e-01 inf =   0.000e+00 (154) 1
* 65498: obj =   7.056045714e-01 inf =   0.000e+00 (154)
* 65527: obj =   7.056045714e-01 inf =   0.000e+00 (154)
* 65556: obj =   7.056045714e-01 inf =   0.000e+00 (154)
* 65581: obj =   7.056045714e-01 inf =   0.000e+00 (154) 1
* 65610: obj =   7.056045714e-01 inf =   0.000e+00 (154)
* 65639: obj =   7.056045714e-01 inf =   0.000e+00 (154)
* 65668: obj =   7.056045714e-01 inf =   0.000e+00 (154)
* 65693: obj =   7.056045714e-01 inf =   0.000e+00 (154) 1
* 65722: obj =   7.056045714e-01 inf =   0.000e+00 (154)
* 65751: obj =   7.056045714e-01 inf =   0.000e+00 (154)
* 65776: obj =   7.056045714e-01 inf =   0.000e+00 (154) 1
* 65805: obj =   7.056045714e-01 inf =   0.000e+00 (154)
* 65834: obj =   7.056045714e-01 inf =   0.000e+00 (154)
* 65863: obj =   7.056045714e-01 inf =   0.000e+00 (154)
* 65889: obj =   7.056045714e-01 inf =   0.000e+00 (154) 1
* 65918: obj =   7.056045714e-01 inf =   0.000e+00 (154)
* 65947: obj =   7.056045714e-01 inf =   0.000e+00 (154)
* 65976: obj =   7.056045714e-01 inf =   0.000e+00 (154)
* 66005: obj =   7.056045714e-01 inf =   0.000e+00 (155)
* 66030: obj =   7.056045714e-01 inf =   0.000e+00 (154) 1
* 66059: obj =   7.056045714e-01 inf =   0.000e+00 (154)
* 66088: obj =   7.056045714e-01 inf =   0.000e+00 (154)
* 66117: obj =   7.056045714e-01 inf =   0.000e+00 (154)
* 66142: obj =   7.056045714e-01 inf =   0.000e+00 (154) 1
* 66171: obj =   7.056045714e-01 inf =   0.000e+00 (154)
* 66200: obj =   7.056045714e-01 inf =   0.000e+00 (154)
* 66225: obj =   7.056045714e-01 inf =   0.000e+00 (154) 1
* 66254: obj =   7.056045714e-01 inf =   0.000e+00 (154)
* 66283: obj =   7.056045714e-01 inf =   0.000e+00 (154)
* 66312: obj =   7.056045714e-01 inf =   0.000e+00 (154)
* 66337: obj =   7.056045714e-01 inf =   0.000e+00 (154) 1
* 66366: obj =   7.056045714e-01 inf =   0.000e+00 (154)
* 66395: obj =   7.056045714e-01 inf =   0.000e+00 (154)
* 66424: obj =   7.056045714e-01 inf =   0.000e+00 (154)
* 66449: obj =   7.056045714e-01 inf =   0.000e+00 (154) 1
* 66478: obj =   7.056045714e-01 inf =   0.000e+00 (154)
* 66507: obj =   7.056045714e-01 inf =   0.000e+00 (154)
* 66536: obj =   7.056045714e-01 inf =   0.000e+00 (154)
* 66561: obj =   7.056045714e-01 inf =   0.000e+00 (154) 1
* 66590: obj =   7.056045714e-01 inf =   0.000e+00 (154)
* 66619: obj =   7.056045714e-01 inf =   0.000e+00 (154)
* 66647: obj =   7.056045714e-01 inf =   0.000e+00 (154) 1
* 66671: obj =   7.056045714e-01 inf =   0.000e+00 (154)
* 66699: obj =   7.056045714e-01 inf =   0.000e+00 (154)
* 66727: obj =   7.056045714e-01 inf =   0.000e+00 (154)
* 66752: obj =   7.056045714e-01 inf =   0.000e+00 (154) 1
* 66781: obj =   7.056045714e-01 inf =   0.000e+00 (154)
* 66810: obj =   7.056045714e-01 inf =   0.000e+00 (154)
* 66839: obj =   7.056045714e-01 inf =   0.000e+00 (154)
* 66864: obj =   7.056045714e-01 inf =   0.000e+00 (154) 1
* 66893: obj =   7.056045714e-01 inf =   0.000e+00 (154)
* 66922: obj =   7.056045714e-01 inf =   0.000e+00 (154)
* 66951: obj =   7.056045714e-01 inf =   0.000e+00 (154)
* 66976: obj =   7.056045714e-01 inf =   0.000e+00 (154) 1
